"","student_id","factor1","factor2","factor3","factor4","factor5","gpa"
"1571","bc5ab3a85603aef7a9dc9c407cc30834",6.880909091,6.25,9.445,6.733333333,6.15,8.7
"1572","f08afae5a4e54953889d529a059aa270",6.896,6,9.855,6,6.025,7.05
"1573","fdd582a945987d3303ea7553cc0ce3d5",7.261666667,6.9,8.995,8.283333333,6.65,6.8
"1574","a5eebbe60eaf283ad26e4b6b1e3ebfc2",6.640833333,6.15,8.295,6.15,5.775,6.325
"1575","91519366ba9db4cfdb22126184f046d3",7.57,7.8,8.58,8.116666667,8.05,8.5
"1576","37d8c71fb3505a28482daa1a9c474152",7.321,7.725,9.205,6.775,6.3,7.7
"1577","f719a595eaa474ab3d3c3afffe99fd68",7.176923077,7.75,8.35,6.883333333,5.725,7.4
"1578","a228a8693f76e05991b8e1b9fbc103df",6.745384615,6.2,8.845,6.666666667,4.9375,7.05
"1579","4f6d38244f2c500f1f69d08119162709",7.638,8.3,8.51,7.983333333,7.8,7.4
"1580","b9a89c22485fc0f3a0c8b1361d43c4a1",7.379230769,7.65,8.965,7.166666667,6.3,6.95
"1581","87d5aedde3bf522cafbcb026e18ebcea",6.19,2.7,8.135,2.7,6.016666667,6
"1582","a55c3ba8451c4cbc94e163be1c402725",6.202666667,7,6.945,7.5,5.783333333,9.8
"1583","3fce80adcb4d075aacf7cd24eb66b64f",6.787647059,6.1,8.14,6.3125,6.725,5.3
"1584","9ef2c43f072916cb47cf778506c89f5b",7.569230769,7.166666667,8.675,7.033333333,6.575,6.97
"1585","df4a5982cc9aa279e9293aa846e6f058",6.431538462,6.85,8.405,6.825,6.5,6.9
"1586","946770e99feca33d8412340917368c56",7.286153846,6.85,8.835,6.816666667,6.225,6.85
"1587","f663484106324983a8ff9c391dc8ce27",7.465714286,7.325,9.035,6.816666667,6.1,7.95
"1588","cc0b927d344d3e1e380afc25c6602eda",6.953846154,7.9,7.3,7.55,6.466666667,7.3
"1589","0c850112574d618901f3264f8f920cd7",5.9475,5.275,8.005,5.633333333,3.55,6.4
"1590","e5d13be913d37cdcdd4dc0fb040cd8b6",6.361818182,6.05,7.69,7.7,6,9.5
"1591","d2eed4e9281e645d1ea9bd9ebe8abd3a",6.088461538,2.45,7.95,2.45,6.9,8.6
"1592","8dbe8c6c3c0c6b20870c33674562a8a6",7.390666667,8.75,7.93,7.716666667,5.75,9.55
"1593","380123f69e4911eb834e696237ab11cc",7.605833333,9.15,8.835,8.225,9.5,8.4
"1594","96eaee062e89032debe71df19c7eb067",8.163571429,7.45,9.195,7.233333333,7.825,8.025
"1595","0b87dde19987dd49cea06b4c56f4e30d",6.76,6.6,7.585,6.975,6.45,8.4
"1596","ed9920753dc9d64074b603b436ffce9e",6.466,2.9,8.23,2.9,5.55,7.3
"1597","4e1b9329c67818394e63415e83422384",7.875,8.75,9.475,8.25,7.1,6
"1598","d911bd1c2526f78df8d930ee141b127b",6.625454545,6.4,9.265,7.225,6.5,6.2
"1599","6d1e4e4b31a88ffd99e0a5d08a2dce72",7.749166667,8.95,9.67,8.3,6.425,9.5
"1600","c0fb553aee076b85a5ed25109a12d659",6.933571429,6.175,8.135,6.983333333,6.425,8
"1601","bd3806dc8f71b9818e3f53f8f2adb10a",6.885,6.2,8.4,6.45,6.3,8.4
"1602","1a6af7aa64fbf901b2ed2f2009192906",6.438333333,5.35,8.305,5.35,7.325,8.1
"1603","a66424b3744f655fec6a79298a9a08fc",7.332307692,6.8,8.485,8.15,8.175,7.7
"1604","54e6a4874be68481a0a5b3988e81c2ca",6.573076923,6,8.05,6.975,6.2,7.25
"1605","f5c3dce24f35e0472052e761cbb8044f",8.048333333,7.6,8.94,8,6.325,6.15
"1606","6e1271c9792f26d9a487108eb7743d1c",5.830909091,4.45,7.17,4.45,4.8,6.15
"1607","c218155b439bb3b867cf21d3be064592",7.03,6.9,7.965,6.733333333,6.05,7.6
"1608","9308bc24eb73b9f52ffd9201c3925271",6.903076923,6.7,8.395,7.55,5.65,7.55
"1609","c1b7ff4b1b06a79c4cec37098a7e9b85",7.509090909,8.3,8.825,7.875,6.225,9.5
"1610","1f91cc2370d597d2af5ba1a8bdd10aa3",7.4475,6.65,8.085,7.7,7.125,6.3
